Name,Address,Score,Reviews,Budget
ピッコリーノ,東京都品川区小山4-4-6,3.04,13,"￥4,000～￥4,999"
みーすけ Ⅱ,東京都品川区南大井3-33-7,3.05,14,"￥2,000～￥2,999"
ピサロ,東京都品川区二葉3-15-6,3.03,3,"￥1,000～￥1,999"
イタリアンバル・フォセッタ,東京都品川区中延6-4-4,-,1,"￥2,000～￥2,999"
マルカート,東京都品川区西五反田4-30-7,3.03,10,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO 天王洲,東京都品川区東品川2-2-4,3.08,43,"￥3,000～￥3,999"
ラ・ストラーダ ピッツェリア,東京都品川区北品川1-24-9,3.22,6,"￥1,000～￥1,999"
ストロベリーコーンズ 五反田店,東京都品川区東五反田4-9-8,-, - ,-
ラ・ヴィレッタ 新宿店,東京都新宿区西新宿1-1-4,3.07,28,"￥2,000～￥2,999"
イタリアンダイニングドナ 新宿紀伊國屋店,東京都新宿区新宿3-17-7,-, - ,-
ザオールドステーション 新宿店,東京都新宿区新宿3-27-4,3.07,10,"￥3,000～￥3,999"
ジュリエッタ,東京都新宿区新宿3-38-1,3.03,11,"￥2,000～￥2,999"
ニコチカ,東京都新宿区新宿3-9-3,3.03,2,"￥2,000～￥2,999"
クラウディアツー,東京都新宿区新宿3-10-10,3.06,34,"￥4,000～￥4,999"
SCHMATZ 新宿3丁目,東京都新宿区新宿3-18-1,3.30,19,"￥3,000～￥3,999"
ワインバー ヌーバ,東京都新宿区西新宿7-8-11,3.16,44,"￥3,000～￥3,999"
カーサデルマーレ,東京都新宿区歌舞伎町2-28-15,3.06,5,"￥2,000～￥2,999"
ピッツォランテ スパッカ ナポリ,東京都新宿区西新宿2-6-1,3.49,166,"￥5,000～￥5,999"
碧 新宿東口駅前店,東京都新宿区新宿3-18-1,-,10,"￥3,000～￥3,999"
MEAT MARKET CONA BACCA,東京都新宿区西新宿7-16-12,-,2,"￥2,000～￥2,999"
Rize Mize 西新宿,東京都新宿区西新宿7-18-10,3.03,5,"￥3,000～￥3,999"
COPA Dining&Lounge,東京都新宿区新宿1-15-18,3.05,2,"￥3,000～￥3,999"
イル・ピッチョーネ,東京都新宿区新宿6-26-2,3.24,42,"￥4,000～￥4,999"
元祖 壁の穴 新宿西口店,東京都新宿区西新宿1-15-3,3.08,27,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO ＆ BAR 新宿,東京都新宿区西新宿1-26-2,3.07,248,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO サブナード,東京都新宿区歌舞伎町1,3.10,184,"￥3,000～￥3,999"
バリバリ鶏 高田馬場店,東京都新宿区高田馬場1-28-10,3.06,22,"￥2,000～￥2,999"
カルミネ,東京都新宿区細工町1-19,3.47,95,"￥3,000～￥3,999"
ラ・ベルデ 新宿中央店,東京都新宿区新宿3-28-13,3.09,89,"￥3,000～￥3,999"
神楽坂イタリアン 400 クワトロ チェント,東京都新宿区神楽坂4-3,3.06,8,"￥5,000～￥5,999"
グッドモーニングカフェ 早稲田店,東京都新宿区西早稲田1-9-12,3.06,27,"￥2,000～￥2,999"
クッチーナカフェ オリーヴァ,東京都新宿区大久保3-8-4,3.37,11,"￥3,000～￥3,999"
伊太利亜市場BAR,東京都新宿区新宿3-14-25,3.09,65,"￥3,000～￥3,999"
アンジェラ,東京都新宿区岩戸町23,3.52,62,"￥6,000～￥7,999"
エノテカピッツェリア 神楽坂スタジオーネ,東京都新宿区神楽坂3-1,3.58,142,"￥6,000～￥7,999"
ピッツァ サルヴァトーレ クオモ 四谷,東京都新宿区四谷1-24,3.15,98,"￥3,000～￥3,999"
俺のイタリアン KABUKICHO,東京都新宿区歌舞伎町1-17-5,3.43,125,"￥3,000～￥3,999"
Ｐｉｚｚａ　Ｋ,東京都新宿区新宿7-27-4,3.54,74,"￥1,000～￥1,999"
猿カフェ 新宿マルイ本館店,東京都新宿区新宿3-30-13,3.12,39,"￥2,000～￥2,999"
だん家 新宿ＮＳビル店,東京都新宿区西新宿2-4-1,3.05,9,"￥2,000～￥2,999"
PIZZERIA　CAPOLI,東京都新宿区新宿4-1-9,3.58,281,"￥3,000～￥3,999"
Pizzeria LUMEN,東京都新宿区歌舞伎町2-8-3,3.63,121,"￥5,000～￥5,999"
くろねこピッツァ,東京都新宿区西新宿1-4-7,3.04,5,"￥3,000～￥3,999"
.HAIL,東京都新宿区下落合3-18-2,3.25,8,"￥2,000～￥2,999"
イタリア食堂 ブラーボ,東京都新宿区新宿3-17-13,3.42,107,"￥3,000～￥3,999"
PIZZAバール あるぱか,東京都新宿区住吉町2-14,-,1,"￥3,000～￥3,999"
ジィオ,東京都新宿区神楽坂3-1,3.54,84,"￥5,000～￥5,999"
ピッツァナポレターノカフェ 新宿御苑前店,東京都新宿区新宿2-8-1,3.07,22,"￥1,000～￥1,999"
トミヒサ カフェ,東京都新宿区富久町17-2,3.04,9,-
シェーキーズ 新宿通り店,東京都新宿区新宿3-30-11,3.06,44,"￥1,000～￥1,999"
金の蔵 新宿歌舞伎町店,東京都新宿区歌舞伎町1-16-6,3.01,6,"￥2,000～￥2,999"
クッチーナ デル カンポ,東京都新宿区新宿6-27-14,3.00,42,"￥4,000～￥4,999"
アグロピッツェリア ダ パンダ,東京都新宿区若松町15-11,3.10,9,"￥1,000～￥1,999"
トラットリア・コリーナ・ピッコラ,東京都新宿区原町3-37,3.05,28,"￥4,000～￥4,999"
エー ピッツァ 高田馬場店,東京都新宿区高田馬場1-33-6,3.09,28,"￥2,000～￥2,999"
元祖壁の穴 新宿京王モール店,東京都新宿区西新宿1丁目,3.06,42, ～￥999
ラ・パウザ 新宿西口パレットビル店,東京都新宿区西新宿1-1-1,3.04,31,"￥1,000～￥1,999"
ダイニング クラ,東京都新宿区北新宿3-1-6,3.04,9,"￥1,000～￥1,999"
アモーレ　ミオ　イタリアーノ,東京都新宿区西新宿7-16-6,3.00,8,"￥3,000～￥3,999"
カフェ ラ・ボエム 新宿御苑,東京都新宿区新宿1-1-7,3.24,188,"￥3,000～￥3,999"
nico+,東京都新宿区新宿3-10-9,3.04,4,"￥3,000～￥3,999"
ビリー,東京都新宿区上落合2-18-11,-, - ,-
パパミラノ 新宿三井ビル店,東京都新宿区西新宿2-1-1,3.00,26,"￥3,000～￥3,999"
community house P,東京都新宿区市谷薬王寺町53-7,-, - ,-
アローズクラブ,東京都新宿区新宿1-30-8,3.01,20,"￥3,000～￥3,999"
Raja Verde 新宿店,東京都新宿区新宿1-15-18,3.00,1,-
遊食ダイニング HIRO's,東京都新宿区新宿1-31-3,-, - ,"￥4,000～￥4,999"
ラ・パウザ 新宿伊勢丹前店,東京都新宿区新宿3-4-8,3.03,28,"￥1,000～￥1,999"
"NOVE,",東京都新宿区改代町27-4,3.05,3,"￥3,000～￥3,999"
bb・q 新大久保エクスプレス店,東京都新宿区大久保2-25-2,3.09,19,"￥1,000～￥1,999"
イタリア食堂TOKABO 神楽坂店,東京都新宿区神楽坂2-2,3.01,35,"￥2,000～￥2,999"
金の蔵 新大久保店,東京都新宿区百人町2-4-2,-, - ,"￥2,000～￥2,999"
ナポリの窯 落合店,東京都新宿区西落合4-22-5,-,1,"￥2,000～￥2,999"
金の蔵 信濃町駅前店,東京都新宿区信濃町34-1,3.00,4,"￥2,000～￥2,999"
ラ・パウザ 新宿NSビル店,東京都新宿区西新宿2-4-1,3.06,55,"￥1,000～￥1,999"
金のオリーブ KUON,東京都新宿区下宮比町1-1,3.04,5,"￥3,000～￥3,999"
アル バーチョ,東京都新宿区西新宿2-4-1,3.20,34,"￥3,000～￥3,999"
楡の木,東京都新宿区左門町1-17-4,-,1,-
金の蔵 新宿通り店,東京都新宿区新宿3-18-4,-, - ,"￥2,000～￥2,999"
金の蔵 新宿三丁目店 ,東京都新宿区新宿3-6-7,3.00,3,"￥2,000～￥2,999"
マイアミガーデン 新宿西口店,東京都新宿区西新宿1-16-2,3.05,27,"￥2,000～￥2,999"
nico,東京都新宿区新宿3-10-2,3.08,24,"￥2,000～￥2,999"
Pizzeria TAKATA BOKUSYA,東京都新宿区戸塚町1-101,3.04,3,"￥3,000～￥3,999"
金の蔵 新宿西口２号店,東京都新宿区西新宿1-18-13,3.00,1,"￥2,000～￥2,999"
ピザーラエクスプレス 神宮球場店,東京都新宿区霞ヶ丘町3-1,3.08,8, ～￥999
金の蔵 新宿西口駅前店,東京都新宿区西新宿1-4-1,3.00,2,"￥2,000～￥2,999"
金の蔵 新宿西口総本店,東京都新宿区西新宿1-14-1,3.02,9,"￥2,000～￥2,999"
ラ・ボッテガ,東京都新宿区高田馬場2-6-6,3.06,21,"￥2,000～￥2,999"
イタリアンダイニングビースリー 新宿三丁目店,東京都新宿区新宿3-9-10,3.12,18,"￥3,000～￥3,999"
金の蔵 新宿東口総本店,東京都新宿区新宿3-36-12,3.00,2,"￥2,000～￥2,999"
クッキン,東京都新宿区新宿3-6-10,3.08,70,"￥3,000～￥3,999"
グランデ エス,東京都新宿区水道町1-23,3.16,13,"￥2,000～￥2,999"
金の蔵 新宿パレット店,東京都新宿区西新宿1-1-1,3.00,1,"￥2,000～￥2,999"
ロマーナ,東京都新宿区新宿1-5-6,3.06,43,"￥5,000～￥5,999"
金の蔵 西新宿店,東京都新宿区西新宿3-2-7,3.00,2,"￥2,000～￥2,999"
CONA 新宿店,東京都新宿区新宿3-11-12,3.02,94,"￥2,000～￥2,999"
OSTERIA AKY,東京都新宿区矢来町82,3.53,10,"￥4,000～￥4,999"
ボカロカ,東京都新宿区百人町1-20-7,-, - ,"￥2,000～￥2,999"
ピザ ブル,東京都新宿区原町1-19,3.05,9, ～￥999
ジーライダー,東京都新宿区荒木町3番地,-, - ,-
ドミノ・ピザ 新宿五丁目店,東京都新宿区新宿5-10-15,3.03,1,-
金の蔵 新宿東口店,東京都新宿区新宿3-35-18,3.00,4,"￥2,000～￥2,999"
金の蔵 新宿靖国通り2号店,東京都新宿区歌舞伎町1-1-19,3.00,5,"￥2,000～￥2,999"
ナポリの窯 早稲田店,東京都新宿区早稲田鶴巻町521,-, - ,-
ドミノピザ 四谷四丁目店,東京都新宿区四谷4-4-3,-, - ,-
マイアミガーデン 新宿東口店,東京都新宿区歌舞伎町1-17-12,3.04,21,"￥1,000～￥1,999"
カプリチョーザ 新宿ワシントンホテル店,東京都新宿区西新宿3-2-9,3.06,23,"￥2,000～￥2,999"
黄金の蔵 新宿西口駅前店,東京都新宿区西新宿1-7-1,3.01,29,"￥3,000～￥3,999"
Le petit Bistro RACLER,東京都新宿区神楽坂5-38,3.09,9,"￥3,000～￥3,999"
ドミノ・ピザ 西新宿店,東京都新宿区,3.00,6,"￥2,000～￥2,999"
金の蔵 新宿西口大ガード店,東京都新宿区西新宿7-1-7,-,1,"￥2,000～￥2,999"
ドミノ・ピザ 江戸川橋店,東京都新宿区山吹町335,-, - ,-
サムライ,東京都新宿区新宿3-35-5,3.02,12,"￥3,000～￥3,999"
トラットリア ターボロ・ディ・フィオーリ 新宿本店,東京都新宿区新宿3-16-13,3.07,34,"￥1,000～￥1,999"
イタリアいざかや タベルナ,東京都新宿区高田馬場2-15-10,3.18,36,"￥3,000～￥3,999"
マルゲリータパリアッチョ 神楽坂店,東京都新宿区神楽坂5-27-2,3.35,85,"￥3,000～￥3,999"
チャオ,東京都新宿区歌舞伎町2-23-7,-, - ,"￥1,000～￥1,999"
サムデイ,東京都新宿区新宿1-34-8,3.00,2,"￥4,000～￥4,999"
金の蔵 高田馬場駅前店,東京都新宿区高田馬場1-34-8,-, - ,"￥2,000～￥2,999"
ラ・パウザ 高田馬場店,東京都新宿区高田馬場1-29-8,3.02,23,"￥1,000～￥1,999"
ポレポレ,東京都新宿区歌舞伎町2-22-8,-,3,"￥3,000～￥3,999"
ピッツェリア トラットリア ニッターナ,東京都新宿区市谷船河原町6,3.07,15,"￥3,000～￥3,999"
イタリアンダイニングDONA 高円寺店,東京都杉並区高円寺北3-22-19,3.00,3,"￥1,000～￥1,999"
レストラン ボンジョリーナ 高円寺,東京都杉並区高円寺北3-22-8,3.08,24,"￥3,000～￥3,999"
マッシモッタヴィオ,東京都杉並区永福4-4-4,3.74,287,"￥3,000～￥3,999"
Sempre Pizza 阿佐ヶ谷店,東京都杉並区阿佐谷北1-3-3,3.17,23, ～￥999
ピッツェリア バー 31,東京都杉並区西荻南3-15-13,3.06,4,"￥1,000～￥1,999"
コッカボッカ,東京都杉並区浜田山4-13-11,3.08,3,-
GINA,東京都杉並区西荻北2-26-3,3.51,28,"￥4,000～￥4,999"
ラ・ヴォーリァマッタ 荻窪店,東京都杉並区上荻1-7-1,3.51,157,"￥2,000～￥2,999"
トラットリア オロロージョ,東京都杉並区天沼3-10-14,3.07,14,"￥3,000～￥3,999"
エル・ポルテゴ,東京都杉並区高円寺南4-9-3,3.00,3,"￥3,000～￥3,999"
ワキッチョ,東京都杉並区梅里1-8-14,-, - ,-
Bistran emeu,東京都杉並区西荻北3-13-7,-, - ,"￥2,000～￥2,999"
ビリーズバーゴールドスター,東京都杉並区下井草3-41-6,-, - ,-
ピピッとアキッチョ 方南町駅前テイクアウト専門店,東京都杉並区方南2-12-21,-,2,-
Sempre Pizza 高円寺店,東京都杉並区高円寺北3-25-25,3.15,51, ～￥999
オギクボ ミオピッツァ,東京都杉並区南荻窪4-43-9,3.51,10,"￥2,000～￥2,999"
葡萄房 by ザ キャメル,東京都杉並区方南2-16-1,3.08,15,-
ピッツァ ピアッツァ,東京都杉並区浜田山2-19-8,3.08,9,"￥3,000～￥3,999"
フェルマータ,東京都杉並区永福3-56-31,3.01,3,"￥2,000～￥2,999"
阿佐ヶ谷カフェ,東京都杉並区阿佐谷南2丁目19-8,3.02,3,"￥3,000～￥3,999"
アキッチョデシカ 方南町,東京都杉並区方南2-4-30,3.06,6,"￥3,000～￥3,999"
ココ ＆ダック,東京都杉並区高井戸東2-25-7,3.05,6, ～￥999
赤いトマト,東京都杉並区阿佐谷南1-18-6,3.21,10,"￥1,000～￥1,999"
ドミノピザ 和泉環七店,東京都杉並区和泉4-40-35,3.00,3,"￥2,000～￥2,999"
ピアットロッソ 上井草店,東京都杉並区上井草3-7-2,3.11,17,"￥1,000～￥1,999"
デルチェッポ,東京都杉並区阿佐谷南1-35-18,3.10,11,-
ナポリの窯 荻窪店,東京都杉並区荻窪1-21-15,3.02,2,"￥2,000～￥2,999"
ドミノピザ 阿佐谷南店,東京都杉並区阿佐谷南1-1-7,-, - ,-
グラッチェガーデンズ 久我山駅前店,東京都杉並区久我山4丁目1-11,3.00,6, ～￥999
ピッツァフォルノカフェ ビーンズ阿佐ヶ谷店,東京都杉並区阿佐ヶ谷南2-42-1,3.02,6, ～￥999
ピッツァ ナポレターノ カフェ 新高円寺店,東京都杉並区梅里2-1-19,3.00,21,"￥1,000～￥1,999"
ダ マサ,東京都杉並区桃井4-1-2,3.31,5,"￥2,000～￥2,999"
Pizzeria SOL,東京都杉並区高円寺南2-7-2,3.53,7,"￥3,000～￥3,999"
MINAMIDO',東京都杉並区西荻北4-5-28,3.04,4,-
イル・ファーロ,東京都杉並区下井草5-11-13,3.08,16,"￥3,000～￥3,999"
ラ・ファリネッラ,東京都杉並区永福4-5-18,3.01,25,"￥3,000～￥3,999"
ラ・ピッコラ・ターヴォラ,東京都杉並区永福4-2-4,3.78,496,"￥3,000～￥3,999"
カヤバール 荻窪店,東京都杉並区荻窪5-28-12,3.03,7,"￥2,000～￥2,999"
Lupi32,東京都杉並区阿佐谷南3-32-1,3.58,18,"￥4,000～￥4,999"
クラウドナイン,東京都杉並区高円寺南2-24-23,-,2,-
ピザ スタンド ポコ 荻窪店,東京都杉並区荻窪2-30-4,3.05,4,"￥3,000～￥3,999"
マイアミガーデン 荻窪西口店,東京都杉並区上荻1-15-2,3.01,1,-
BAR365,東京都杉並区高円寺北3丁目24-8,-, - ,-
フィッシュ 錦糸町店,東京都墨田区江東橋2-11-13,3.06,13,"￥3,000～￥3,999"
パラッツォ サン グスト,東京都墨田区業平1-21-7,3.17,40,"￥3,000～￥3,999"
アレグレッツア,東京都墨田区両国2-13-8,3.16,35,"￥4,000～￥4,999"
バルケッタ,東京都墨田区京島1-2-2-117,3.24,20,"￥2,000～￥2,999"
両国吉良亭,東京都墨田区両国3-23-8,3.06,19,"￥4,000～￥4,999"
ワイン食堂ジョイーレ,東京都墨田区江東橋4-29-14,3.30,28,"￥4,000～￥4,999"
TomTom 錦糸町店,東京都墨田区江東橋4-27-14,3.51,132,"￥3,000～￥3,999"
両国テラスカフェ,東京都墨田区横網1-12-21,3.25,47,"￥2,000～￥2,999"
テルツォ,東京都墨田区錦糸1-5-9,3.53,123,"￥3,000～￥3,999"
シエロイリオ　ヒガシ,東京都墨田区江東橋3-14-5,3.29,40,"￥3,000～￥3,999"
パステルイタリアーナ 丸井錦糸町店,東京都墨田区江東橋3-9-10,3.06,33,"￥2,000～￥2,999"
ベッラベーラ 錦糸町店,東京都墨田区錦糸2-2-1,3.06,36,"￥2,000～￥2,999"
バール トラットリア トムトム,東京都墨田区東向島5-3-7,3.52,71,"￥2,000～￥2,999"
ドミノピザ 東向島店,東京都墨田区東向島4-25-2,3.03,3,"￥2,000～￥2,999"
ドミノピザ 文花店,東京都墨田区文花3-16-6,-,1,"￥1,000～￥1,999"
ビアンカ,東京都墨田区横川4-6-8,3.00,1,-
カフェボンフィーノ 両国店,東京都墨田区亀沢3-22-1,3.16,10,"￥2,000～￥2,999"
ピザエイト,東京都墨田区太平4-1-5,-,1, ～￥999
ラ ピッツァ,東京都墨田区東向島5-4-10,3.04,7,"￥1,000～￥1,999"
ずっこけ,東京都墨田区墨田4-48-1,-, - ,-
ビバナポリ,東京都墨田区押上1-1-2,3.07,55,"￥3,000～￥3,999"
ナポリの窯 墨田店,東京都墨田区横川4-6-10,3.01,3,-
Miagolare,東京都墨田区両国2-17-3,3.04,4,"￥1,000～￥1,999"
８８ピザ部,東京都墨田区江東橋3-3-4,3.00,11,"￥1,000～￥1,999"
pasta & pizza  SANTINI,東京都墨田区東向島3-29-10,3.03,5,"￥1,000～￥1,999"
金の蔵 錦糸町北口店,東京都墨田区錦糸2-5-8,-,1,"￥2,000～￥2,999"
ペック,東京都墨田区向島3-26-10,-, - ,-
ピザヨッカー 墨田店,東京都墨田区文花1-1-1,3.02,3,-
カメ カフェ,東京都墨田区石原1-23-4,3.00,13, ～￥999
キッチン タニ,東京都墨田区立花4-25-1,3.06,6,"￥4,000～￥4,999"
ピッツァ サルーテリア 錦糸町店,東京都墨田区錦糸2-14-2,3.50,35,"￥1,000～￥1,999"
ドミノ・ピザ 墨田石原店,東京都墨田区石原2-11-5,-, - ,-
カトリカ,東京都墨田区東向島5丁目29-6,3.73,54,"￥2,000～￥2,999"
バルピノーロ 上野,東京都台東区上野7-1-1,3.05,31,"￥3,000～￥3,999"
ラバサラ カフェアンドグリル 浅草店,東京都台東区浅草2-1-3,3.06,35,"￥3,000～￥3,999"
ピッツェリア サン グスト,東京都台東区西浅草2-26-10,3.26,46,"￥3,000～￥3,999"
立呑 写楽,東京都台東区谷中3-9-15,3.02,5,"￥1,000～￥1,999"
Didot,東京都台東区東上野3-39-7,3.14,18,"￥5,000～￥5,999"
CONA 浅草橋店,東京都台東区浅草橋1-8-6,3.02,10,"￥2,000～￥2,999"
CONA 上野店,東京都台東区上野2-12-23,3.15,58,"￥2,000～￥2,999"
イタリアンバル アクア 上野公園前店,東京都台東区上野2-14-30,3.52,75,"￥3,000～￥3,999"
上野500バル,東京都台東区上野4-9-15,3.06,22,"￥2,000～￥2,999"
SALVATORE CUOMO & BAR 浅草,東京都台東区浅草1-26-5,3.00,28,"￥2,000～￥2,999"
パステルイタリアーナ 上野マルイ店,東京都台東区上野6-15-1,3.04,9, ～￥999
フォカッチャ,東京都台東区西浅草2-12-7,3.01,22,"￥2,000～￥2,999"
ボスコ・イルキャンティ,東京都台東区東上野3-19-7,3.12,84,"￥3,000～￥3,999"
ヤネウラ,東京都台東区蔵前1-5-8,3.51,20,"￥3,000～￥3,999"
PizzaKingバンバール,東京都台東区台東4-20-12,3.11,23,"￥3,000～￥3,999"
ピアトリア,東京都台東区上野公園1-57,3.00,14,-
ブラボー 上野中央口店,東京都台東区上野7-1-1,3.00,36,"￥2,000～￥2,999"
トミーズピッツァ 松屋浅草店,東京都台東区花川戸1-4-1,-,1, ～￥999
ゑんぞ,東京都台東区浅草橋1-17-2,3.57,63,"￥2,000～￥2,999"
金の蔵Jr. 上野浅草口店,東京都台東区上野7-2-5,3.00,5,"￥3,000～￥3,999"
ピザハット 入谷店,東京都台東区松が谷4-25-10,-, - ,-
金の蔵 上野浅草口店,東京都台東区上野7-2-5,-, - ,"￥2,000～￥2,999"
くるとん,東京都台東区東上野3-21-7,3.02,8,-
ピザ屋 想兵衛,東京都台東区台東3-30-12,-,2,-
エッコエッコ,東京都台東区東上野4-10-8,3.09,70,"￥1,000～￥1,999"
ドミノ・ピザ 根岸店,東京都台東区根岸5-16-15,-, - ,-
CONA 浅草店,東京都台東区浅草2-6-14,-,2,"￥1,000～￥1,999"
ピッツエリア ボーノボーノ,東京都台東区浅草橋1-33-3,3.01,5,"￥2,000～￥2,999"
ラジャヴェッタ 上野店,東京都台東区上野7-11-10,-, - ,-
金の蔵 上野中央通り店 ,東京都台東区上野4-8-6,-, - ,"￥2,000～￥2,999"
あいつのピッツァ,東京都台東区浅草5-64-4,3.04,8, ～￥999
ネーロ&ビーノ,東京都台東区上野1-2-7,3.03,13,"￥3,000～￥3,999"
ピッコリーニ,東京都台東区浅草3-22-1,3.06,8,"￥1,000～￥1,999"
マイアミガーデン 浅草店,東京都台東区浅草1-2-1,3.01,30,"￥2,000～￥2,999"
イタリアンダイニングDONA 池袋ホープセンター店,東京都豊島区西池袋1-1-30,3.04,5,"￥1,000～￥1,999"
LAPLACE　SONO 池袋店,東京都豊島区東池袋2-62-10,3.17,9,"￥4,000～￥4,999"
Trattoria&Pizzeria LOGIC 池袋東口,東京都豊島区東池袋1-8-1,3.00,28,"￥3,000～￥3,999"
池袋ワイン倶楽部,東京都豊島区南池袋1-24-6,3.06,30,"￥3,000～￥3,999"
池袋 Cafe＆Dining Pecori,東京都豊島区西池袋3-25-2,3.07,76,"￥3,000～￥3,999"
Trattoria&Pizzeria LOGIC 池袋西口,東京都豊島区西池袋1-17-7,3.18,6,"￥3,000～￥3,999"
ピッツェリア バル ナプリモ 池袋店,東京都豊島区西池袋1-20-2,-,2,"￥3,000～￥3,999"
PIZZERIA　37,東京都豊島区目白2-39,3.54,30,"￥2,000～￥2,999"
グッドモーニングカフェ 池袋ルミネ店,東京都豊島区西池袋1-11-1,3.46,94,"￥3,000～￥3,999"
アミーコ ビオ エ ナプレ,東京都豊島区西池袋1-1-25,3.20,16,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO 池袋西口,東京都豊島区西池袋3-21-13,3.18,132,"￥3,000～￥3,999"
SALVATORE CUOMO ＆ BAR 池袋,東京都豊島区東池袋1-39-4,3.08,213,"￥3,000～￥3,999"
Chef Daniel's,東京都豊島区駒込3-3-16,3.06,7,"￥2,000～￥2,999"
Trattoria La Padella,東京都豊島区駒込1-16-12,3.26,11,"￥5,000～￥5,999"
PIZZA BORSA,東京都豊島区西池袋3-30-8,3.59,88,"￥2,000～￥2,999"
オステリア ヴィン カフェ,東京都豊島区東池袋1-26-4,3.17,33,"￥3,000～￥3,999"
イルキャンティ・エスト,東京都豊島区南池袋2-30-14,3.08,60,"￥3,000～￥3,999"
トラットリア コン アマーレ,東京都豊島区南池袋1-20-11,3.06,64,"￥3,000～￥3,999"
ドミノ・ピザ 高田馬場店,東京都豊島区高田3-11-14,3.01,1,"￥2,000～￥2,999"
ラ・パウザ 池袋60階通り店,東京都豊島区東池袋1-29-1,3.01,36,"￥2,000～￥2,999"
オッティモキッチン 巣鴨店,東京都豊島区巣鴨1-16-8,3.06,18,"￥2,000～￥2,999"
gab,東京都豊島区駒込1-24-8,3.06,14,"￥1,000～￥1,999"
ミリオンダラー カフェ,東京都豊島区池袋3-1-4,3.46,44,"￥3,000～￥3,999"
マイアミ ヴィッラ 池袋東武スパイス2店,東京都豊島区西池袋1-10-10,3.06,17,"￥2,000～￥2,999"
シェーキーズ 池袋東口店,東京都豊島区東池袋1-11-4,3.01,71,"￥1,000～￥1,999"
APIZZA 池袋立教通り店,東京都豊島区西池袋5-2-3,3.05,20,"￥2,000～￥2,999"
マイアミガーデン サンシャイン店,東京都豊島区東池袋3-1,3.06,20, ～￥999
エー ピッツァ 池袋西武店,東京都豊島区南池袋1-28-1,3.05,9,"￥1,000～￥1,999"
ピザハット 東長崎店,東京都豊島区長崎6-20-12,-, - ,-
ギィオットーネ,東京都豊島区西池袋3-27-12,3.32,119,"￥2,000～￥2,999"
ミラネーゼ 池袋店 ,東京都豊島区池袋2-1-1,3.06,36,"￥2,000～￥2,999"
神戸パスタ パスタ&スイーツ LABI1池袋店,東京都豊島区東池袋1-5-7,3.06,40,"￥1,000～￥1,999"
ピッツァ ナポレターノ カフェ 駒込駅前店,東京都豊島区駒込1-42-3,3.07,26, ～￥999
金の蔵 池袋サンシャイン通り店,東京都豊島区東池袋1-21-11,3.03,3,"￥2,000～￥2,999"
ナポリの下町食堂 池袋店,東京都豊島区西池袋1-15-5,3.06,36,"￥2,000～￥2,999"
カプリチョーザ 池袋東口店,東京都豊島区東池袋1-29-7,3.03,30,"￥1,000～￥1,999"
ダ・ノブ,東京都豊島区駒込2-13-7,3.23,14,"￥3,000～￥3,999"
味の酒処 ロマーノ,東京都豊島区南大塚3-47-5,3.02,5,"￥2,000～￥2,999"
AMORE,東京都豊島区池袋2-12-13,-, - ,-
アッシャゴ,東京都豊島区西巣鴨3-18-4,3.06,17, ～￥999
コート・ダジュール 池袋南口店,東京都豊島区南池袋1-21-2,-,4,"￥2,000～￥2,999"
PIZZA＆BAR 椎名島,東京都豊島区長崎1-1-17,-, - ,-
APIZZA 池袋東通り本店,東京都豊島区南池袋3-18-30,3.21,70,"￥2,000～￥2,999"
イタリア風家庭料理 パスト,東京都豊島区長崎4-34-12,3.36,10,"￥2,000～￥2,999"
ラジャヴェッタ 池袋店,東京都豊島区上池袋1-23-6,3.00,1,-
ドミノピザ 豊島高松店,東京都豊島区高松2-10-21,-, - ,-
スページオ　,東京都豊島区東池袋1-12-8,3.08,22,-
金の蔵 池袋東口店,東京都豊島区東池袋1-39-4,-, - ,"￥2,000～￥2,999"
マイアミガーデン,東京都豊島区西池袋1-1-25,3.04,3,-
ピザダーノ 池袋店,東京都豊島区要町2-9-12,3.00,1,-
金の蔵 池袋明治通り店,東京都豊島区南池袋1-21-5,3.03,2,"￥2,000～￥2,999"
コパン 巣鴨店,東京都豊島区巣鴨1-23-5,3.07,26,"￥3,000～￥3,999"
パレルモ 池袋店,東京都豊島区東池袋1-10-1,3.06,41,"￥2,000～￥2,999"
金の蔵 池袋西口本店,東京都豊島区西池袋1-23-6,3.01,4,"￥2,000～￥2,999"
金の蔵 池袋メトロポリタン通り店,東京都豊島区西池袋1-10-1,-,1,"￥2,000～￥2,999"
ラ ストラーダ,東京都豊島区南大塚2-41-1,3.03,9,"￥3,000～￥3,999"
金の蔵 池袋西口店,東京都豊島区西池袋1-24-1,-, - ,"￥2,000～￥2,999"
パパミラノ アトレヴィ大塚店,東京都豊島区南大塚3-33-1,3.00,20,"￥1,000～￥1,999"
カラネットニジュウヨン 池袋西口公園前店,東京都豊島区西池袋1-13-5,-,1,"￥1,000～￥1,999"
ピザハット 巣鴨店,東京都豊島区巣鴨3-21-3,-, - ,-
